SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-05-01 00:00:00,2026-06-01 00:00:00,2026-07-01 00:00:00
HWY0740,HWY0740__S_KotSarwar_CP,6,2G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.82365093588207,99.97726521164019,99.61824223416964,96.34069573045251,98.34220056750293,99.17910879629628,98.17008288530464
SKT0816,SKT0816__H_RangPura,9,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.85822796362666,99.70885692239855,100,99.63693844307267,99.99997925793176,99.17185356652935,99.99939848002106
RUR9469,RUR9469__S_Gulbahar Nikki_MDSK4860,9,2G/3G/LTE,Diamond,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.0404511814681,99.05333719135797,99.49889237355633,98.99691358024685,97.85545682331062,98.42457561728375,97.95176224611681
GUJ9953,GUJ9953__T_PearyHouse,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,77.6703442353644,99.82923073743385,100,99.87741126543203,97.23491636798087,99.99262152777777,96.36046706989241
PND3552,PND3552__H_CrescentBahuman,9,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.59994772998803,99.97733410493824,99.48144829417187,92.2071973593957,92.85261515996217,98.72818072702293,98.5946833930701
RUR5356,RUR5356__S_RijadhayWali_PTCL_GTRP2092,6,2G/LTE,Gold,Macro,OMO,C4-NRW-05,Jazz Guest/PTCL Host,PTCL,Non DG Site,100,99.98377562830686,99.98926597968935,100,99.9778785842294,99.90470679012338,99.74882392473117
RUR1068,RUR1068__P_Darman_UFONE,9,2G/3G/LTE,Platinum,Macro,OMO,C4-NRW-05,Jazz Guest/UFONE Host,UFONE,Non DG Site,94.17830296694527,99.04591967960013,94.7919777976901,98.05431241426594,98.7211892672241,97.6051526063099,94.98286705163929
RUR5242,RUR5242__S_SaydanwalaHFZ_TPLHFR28,9,2G/3G/LTE,Gold,Macro,OMO,C4-HFZ-06,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,98.50553398380454,99.77026381540266,94.41905615292704,97.87214934842247,93.69179775653774,93.6158264746226,93.60700418160077
RUR0176,RUR0176__S_Jamkey_Cheema,9,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.49173636001586,99.88641791593179,99.05022069560597,98.59677211934147,99.27794786273724,99.88933899176953,99.86061330147349
MBI9714,MBI9714__S_Marri_Khurd,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,100,99.97736855158728,100,99.2263695987654,99.46616138988448,99.43016975308639,98.69804111907598
GUJ4178,GUJ4178__H_Mohallah_Zahid,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.56385653126215,99.45641465498217,98.4643972769809,96.29851466049334,99.7299227150535,98.35339506172808,97.71052680704851
SKT9482,SKT9482__S_Model Town SKT_MDSK4179,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,88.46481730386266,93.47690696649008,99.86027105734765,93.7153099279832,97.28371726901597,92.93566743827124,98.55283627041008
GUJ9431,GUJ9431__S_Mian Sansi Rd Warid_MDGJ4201,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.34167786738348,99.83389825837737,98.97911688570281,98.7015496399176,99.14681650736742,99.94696823559667,99.05842418359212
RUR5827,RUR5827_H_Phagwari Narowal,6,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,99.8597421346077,99.99245618386242,99.75778449820787,98.23318544238676,99.31460946833927,97.8361304012345,99.3897164974114
KMK5930,KMK5930__S_DaulatPura Warid_IK1569,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,97.04243516029435,98.56106013007033,99.22324584328928,94.99311985596667,97.25252638391045,97.73599858539052,94.69594720728745
GUJ0729,GUJ0729__H_KalarAbadiNowshera,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.40094832735949,99.95782007826278,99.60347906710467,96.42113554526716,97.8081130525684,98.2491158693414,96.08217592592567
SKT3400,SKT3400__P_KotliBahram,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,98.52976590501781,99.6481102568341,99.6178999900437,98.4878954475307,98.972909821784,92.33244920267443,91.9095977698125
SKT4148,SKT4148__H_AirportRd,9,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.9799631620868,99.90451388888881,100,98.6604295267489,100,99.61621227709183,99.99950219036239
RUR8823,RUR8823__S_Pagala,6,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/TELENOR Guest,DEODAR,DG site,99.8975134408602,99.66679756393295,99.86605809438468,99.54324202674893,99.08558592194338,99.19142232510278,98.33190213062517
RUR6503,RUR6503__S_Ranjhai_Ufone3702,6,2G/LTE,Platinum,Macro,OMO,C4-WZD-07,Jazz Guest/UFONE Host,UFONE,Non DG Site,97.88181999203492,96.338665674603,99.83469608721619,90.54536394032912,97.68565188172029,99.90271347736613,93.24655889088004
GUJ3354,GUJ3354__S_Factoryarea,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,95.15295201115056,99.19165196942959,100,98.60811042524003,99.66872842824903,99.66934585048007,97.57029486924186
RUR6156,RUR6156__S_Village_Marakiwal_SialkotWarid_MDSK4291,12,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.46101217144557,99.94328359237207,100,99.76081854423863,99.75045736260448,99.7207433127572,99.80283627041017
RUR8859,RUR8859__S_NearKotliLala,6,2G/LTE,Bronze,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,98.70818399044195,99.66641865079363,99.34998506571081,99.20312499999996,97.24425029868574,98.44704861111107,99.87119175627235
GUJ0279,GUJ0279__P_SatelliteTownGujw,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.32926788795956,99.47374706055257,98.85404221425719,99.0094950274348,99.30628152794368,99.70818329903977,99.10570572812946
RUR8157,RUR8157__S_Chohke,9,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.52888540422141,100,99.93132301208017,99.43554955418374,99.71239048187967,98.45466820987642,98.81106464887809
GUJ9413,GUJ9413__S_Moh Raitanwala Warid_GJ4234,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,Jazz Host/TELENOR Guest,DEODAR,DG site,99.38595181202689,99.25324257789522,98.78963809239322,96.92524005486939,99.7489794902429,98.7832433127571,99.62369739811487
RUR6208,RUR6208__S_GaliNamber_wali_KhutialaSheikhan_MR335302,6,2G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,99.58638241736357,99.85997437169307,99.75140631222612,98.34249614197515,100,99.97193287037038,97.00377713062505
RUR5769,RUR5769__S_Sadgal,6,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,95.76500896057304,97.78699570105788,99.09872809637586,98.29161522633734,96.08053315412168,95.91284722222204,96.47273247710065
SKT3091,SKT3091__S_Mubarak Pura_MDSK4184,11,2G/3G/LTE,Elite,Macro,CP Prime,C4-SKT-03,Jazz Host/AUGERE Guest,DEODAR,Non DG Site,97.0956710926468,98.95419973544969,99.71076694362984,99.82298681257006,99.51205604431404,99.1024130190796,99.55337990116215
SKT4154,SKT4154__S_AskariSialkot,9,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.74257019115885,99.98546351410928,100,99.93940757887516,100,100,99.7585000995619
RUR5301,RUR5301_H_USF_USFJH12_Dara Pur Jhelum,2,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,99.69758064516127,99.98305224867725,99.74191681600954,99.98263888888883,99.80986783154118,99.58449074074072,97.83462141577046
PND9859,PND9859__P_Pattan_Road,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.77374551971326,99.98145047949733,99.98883039625643,99.83000578703692,99.76018020708878,100,99.8426921545201
GUJ8000,GUJ8000__S_SarafaBazar,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,100,99.98160548941796,100,99.92554012345677,99.92504853643965,99.89617091049377,99.43151695041813
STR5975,STR5975__S_AhmadPura Warid_1N3554,9,2G/3G/LTE,Hub,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.33125497809634,99.73482969576717,99.80400819726536,98.46862139917678,99.85567668923399,99.3602109053496,98.93188719633604
SKG4023,SKG4023__S_MuhallahSulariah,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.64412211270397,99.78183214836852,99.37868690262832,96.76458011831258,99.53977499004374,95.42529899691334,97.31081678116273
GUJ9416,GUJ9416__S_Muhammad Pura Warid_GJ4216,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,96.67525388291507,99.16361239711932,99.9473981149608,98.48694701646075,98.28174780963752,97.12577160493811,99.53956756936141
STR4976,STR4976__S_DTESatrah,9,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.04903839771659,98.2345862727806,99.46145294039555,96.3522805212618,99.49520028541068,98.4091435185184,99.92273579583161
GUJ3344,GUJ3344__P_MuslimTown,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,97.57058525819693,99.78578777189878,99.38004032258061,98.05724879972534,97.81685583432888,99.1147976680383,99.62191358024684
RUR4482,RUR4482__S_FZQadriColony,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.82511325169251,99.57615120701045,99.70308766427713,99.03956082818922,98.4881210175228,99.16391782407393,98.8907556750297
RUR1051,RUR1051__P_Nizampur,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/TELENOR Guest,DEODAR,DG site,97.79206906279028,99.98144473838917,100,97.849494170096,97.68881504712587,99.94579475308635,96.18020294039556
SKT9848,SKT9848__P_ShahKharasanMasjid,20,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.34771692054952,99.98458167989415,100,98.52641782407392,99.9914314516129,99.7340084876543,99.89192241636793
GUJ8233,GUJ8233__P_Thirty_Feet_Bazar_WP,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-GUJ-02,JAZZ,DEODAR,Non DG Site,99.49607663779368,99.97649016203704,100,99.04211676954728,99.21904557447222,97.02904771090515,96.70737816109103
STR4035,STR4035__H_WadalaSindhuSatrah,9,2G/3G/LTE,Gold,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,97.07605286738342,99.97926311728394,100,99.54798954046629,99.92624120536303,99.50720164609046,99.65933227133938
GUJ5481,GUJ5481__S_AwanChowk,9,2G/3G/LTE,Platinum,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,94.73941739678735,100,99.16214489579184,99.31528635116588,99.14507417363596,99.83436213991763,97.65390614628943
TKW9894,TKW9894__S_TalwandiKhajorWali,20,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.16805742234163,99.97093047288357,99.74203815710868,99.67330246913576,99.20833333333333,99.09365354938264,99.68536252986856
RUR9498,RUR9498__S_Abadi_Ramgarh_Gujranwala_Road_313556,8,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.47074279420548,99.75784866898145,100,100,100,100,99.96796128285538
GUJ6293,GUJ6293__S_PipliwalaGoraya,9,2G/LTE,Diamond,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,96.50840468604794,99.11821171369778,99.13043027346339,98.8394633058984,97.6919470994291,99.13059413580231,99.15928249037555
RUR0713,RUR0713__S_Watalian,12,2G/3G/LTE,Diamond,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.18343662883304,99.75777116402112,99.32893705197118,99.21826774691345,99.22074123855029,95.60403806584335,96.88004032258047
GUJ9419,GUJ9419__S_Krishan Nagar Warid_GJ4159,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,95.97051100159283,92.1589437279538,96.97608646953393,97.86405821330578,99.99974072414707,99.25046081961574,99.65814256556854
RUR0716,RUR0716__S_Village_Marh_Bashi_1Q3565,8,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,99.9817604993386,99.9673545773596,99.03653067129626,99.18125093339307,99.7661072530864,99.92269171893665
RUR0402,RUR0402__S_Ikhlas_Pur_Warid_MDNR7667,9,2G/LTE,Gold,Macro,OMO,C4-NRW-05,Jazz Guest/PTCL Host,PTCL,Non DG Site,99.46176407141907,99.98146770282186,99.95079981415107,99.53461505486958,99.7939068100358,98.13308041838107,98.53268535112144
GHA5646,GHA5646_H_USF_USLK015_Wali Pur Bur Narowal,6,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,97.09098715651103,99.9826733355379,99.43794180605336,99.62448559670774,99.96565113500597,99.74411651234564,99.36631944444437
RUR1062,RUR1062__S_Chak_Jano_Kalan,3,2G/LTE,Gold,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,97.9703056551173,98.71734457671946,96.53051573078426,92.0686728395058,93.2594086021502,91.63753858024644,94.67499253285496
DSK9833,DSK9833__S_Mohalla_Banwala,12,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.85514672939043,99.58023313492058,99.76000908502584,99.31712962962953,99.82722894265233,98.43843235596684,99.96854465352449
SKT8137,SKT8137__Q_BankAlHabibParsRd,4,2G/3G/LTE,Bronze,Micro,CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,95.88513664874543,99.81646825396827,100,100,98.96678054062124,98.90041473765426,97.61401396356021
GUJ5319,GUJ5319__S_JalilTown_CMPAK40268,9,2G/3G/LTE,Elite,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,96.75681169520767,98.13269308494992,95.97618395725439,90.81582218792823,90.60992051639423,68.21739969135763,81.48618993096987
HWY6907,HWY6907__P_SuperRiceMillKamonki,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,97.83079450418144,99.75597993827157,99.4304279918359,96.22881301440313,93.14682584129783,94.42875514403258,93.99310222520883
GUJ5468,GUJ5468__S_Waniawala,12,2G/3G/LTE,Platinum,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,97.37259184587806,99.24565283289236,99.485249278176,98.07135738168705,98.57909572879325,98.20662937242787,93.19992035045783
GUJ9445,GUJ9445__S_Mubarak Colony Warid_MDGJ4641,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.16408427917159,99.82985077711636,99.17554945738742,96.66028485082286,97.6634837962961,98.6825810185184,95.90511126045374
RUR5595,RUR5595__S_ThathaManak,6,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,97.66483721624849,99.88560267857143,99.64764411589007,97.80111882716045,99.23639112903226,99.7852044753086,97.03495245917956
RUR1067,RUR1067__S_NatlaVillage,9,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.37716132350982,99.79970421810695,100,99.58018261316867,99.90402645028539,98.67176783264743,99.65109767025086
RUR8733,RUR8733__S_GulbaharNikki,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,99.52453290343911,100,100,100,99.80381944444443,99.21072281959368
MNZ1368,MNZ1368__S_LakkarPulla_Warid_MR1Z3702,9,2G/LTE,Diamond,Macro,Standby,C4-NRW-05,Jazz Host/TELENOR+CM-PAK Guest,DEODAR,DG site,99.57333565644494,99.73482969576716,97.55258114297077,99.63492369684494,97.66199555290036,98.03553669410142,97.01818249701297
GUJ3350,GUJ3350__P_ShahzadTown,16,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/UFONE Guest,DEODAR,DG site,98.06425944593774,99.82505838707006,99.73850993130226,98.06709346064805,98.50673443100344,99.19926697530853,99.24744016950406
AKD2954,AKD2954__S_Amrakhurd,6,2G/LTE,Gold,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,99.67191233572281,99.97943535052907,100,99.36316872427979,99.90227374551968,99.80594135802467,100
SMB1258,SMB1258__S_AddaBegowala_Zong_BGW5719,9,2G/3G/LTE,Diamond,Macro,OMO,C4-WZD-07,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,93.58319228726911,99.97825268224571,97.24201015531658,99.97865226337447,99.46143219832734,99.5379372427983,96.44487173104997
SKT9477,SKT9477__S_Model town_MDSK4205,18,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,93.16000224014319,97.14347718253956,99.98273222819593,93.25536908436192,98.71284058476029,99.11835562414257,80.55103378468048
SKT9479,SKT9479__S_Mohalla_Bhankan_Sharif_MDSK4287,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,93.87953940163268,99.79080550044081,99.46446572580632,99.83394418724272,99.00153387594571,98.51911329732503,98.98260155316594
GUJ6202,GUJ6202__S_QilaSundarSingh,9,2G/3G/LTE,Platinum,Macro,B2S,C4-GUJ-02,E.Co,E.CO,Non DG Site,98.71088045931225,96.50577785126393,99.98182994822777,99.49144804526736,98.34171312889941,92.42753343621368,89.78007185052407
HWY3412,HWY3412__S_DskRoadSkt,18,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.54677543807242,99.88894400352729,99.23149600092886,99.59214248971139,99.56844052834151,99.62597522290766,99.77789393335938
GUJ3351,Guj3351__P_Muhallahessayan,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/TELENOR Guest,DEODAR,DG site,97.50755330392411,98.30932666870149,98.42312574671423,92.11758072174705,95.26370508225315,94.29217117758735,93.54949280856502
RUR6516,RUR6516__S_Mokhal,6,2G/LTE,Diamond,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,96.52286190760633,98.5309537588182,98.17814117881301,94.88570601851816,96.79155465949816,99.29131301440323,92.17598815213049
CML9907,CML9907__S_DhokKasib,9,2G/3G/LTE,Bronze,Macro,Standby,C4-MBD-08,Jazz Host/UFONE+CM-PAK Guest,DEODAR,DG site,99.68930455993626,99.84740134479715,99.7909614363467,99.81076388888887,99.55217874684716,99.87937242798353,99.80728544404613
GUJ5444,GUJ5444__S_SehansraGoraya,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,96.43701048718943,95.78455687830657,98.83319643568274,94.77829218106955,93.57317386831235,96.6981953017828,95.8204939930966
QDS8933,QDS8933__P_NoorPurRdQilaDedarS,18,2G/3G/LTE,Hub,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,99.97618588330394,100,99.95811899862822,99.85857020775255,100,100
GUJ9409,GUJ9409__S_Highway staff clny Warid_GJ4220,18,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,96.43991437674227,97.345357510288,98.68818863666527,99.24602409122072,97.54006330479213,96.84361068244158,96.4235399954485
KTN9622,KTN9622__S_MalikpurShakargarh,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.52536340103532,99.20810598544972,99.08118860347795,99.74287337105615,99.4632575003318,98.28553669410124,98.61156743661185
GUJ6288,GUJ6288__S_WaniaWala,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,97.62687923138186,99.56893463403875,99.60380575467939,97.70739026063092,97.94215866852502,97.06106395747565,92.34462116686552
KTN9624,KTN9624__S_WalipurBuraNarrowal,9,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.47736210673025,99.8823991402116,99.44187242798351,98.7915809327846,99.10883778043274,99.0419453017832,99.47423005442717
DSK5782,DSK5782__S_FarooqiaStreetIslampura,18,2G/3G/LTE,Platinum,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,97.58900421478798,95.97062619415023,96.21382583300121,94.73416066529465,98.75714564250595,97.43646047668001,86.3786734202837
SKG9633,SKG9633__P_MohRiazPura,18,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.06255185517048,99.98562426513816,99.81187981215977,99.93275248628258,99.25511084561262,96.31570430384065,99.38528806584351
KNB9978,KNB9978__S_KotliNawab,12,2G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.62241450119471,99.90497891865074,99.98965800477896,99.18498263888874,94.68551187275959,95.5776909722221,98.55801037933087
GML1220,GML1220__S_OffloadGML9905A,9,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.76515830346469,99.98229442239858,100,99.47959533607674,99.88313918757464,99.46956447187912,99.62151948095044
RUR4794,RUR4794__S_QDHPFBaseChamber,12,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,99.19323725607316,99.34637483465602,99.74743939167662,99.06065136316869,99.75204413082432,99.60157857510283,99.66822543309436
GUJ5776,GUJ5776__S_Gobandgarh,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,97.92473533120926,99.98222552910049,99.62662202973581,99.61357596021944,99.79347122660293,99.35738168724278,99.55968737554751
RUR0182,RUR0182__S_Cheelian_Wala,3,2G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.68693996415762,99.97871197089947,99.84673685782555,99.67264660493824,99.90423387096772,99.64004629629623,98.14254778972519
GUJ3746,Guj3746__H_Gulshantown,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/TELENOR Guest,DEODAR,DG site,99.83234704798879,99.97605957892415,99.11366549681394,96.98940650720147,99.56393431401825,98.03557420267468,96.61715016427695
MCK8972,MCK8972__S_RanmalSharif_BC,6,2G/LTE,Gold,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.69418931700513,99.88890955687829,99.93792936081239,100,100,100,99.85582188371164
GUJ3740,Guj3740__S_SultanPura,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.42932347670236,99.8534984016754,99.93757156013538,97.79996141975283,99.45206715452008,98.86871463477337,97.74006869772951
SKT5152,SKT5152__S_Rauf Plaza Warid_MDSK4176,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.73504082039022,99.64873029651672,99.92190611310232,97.72524434156358,99.00133164078048,97.18934863683104,98.02288679808815
RUR5259,RUR5259_S_BhagwalAwan_CMPak40850,12,2G/3G/LTE,Platinum,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,50.44463734567855,97.54844921186061,100,98.61193094135794,99.57665957287932,99.62263695987653,99.76112915671041
HFZ5863,HFZ5863_H_Ali Town Hafizabad,6,2G/LTE,Diamond,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,98.3663754480286,97.50950727513211,99.88481929510154,98.51803626543206,98.0900910991636,93.80645576131674,95.61239919354831
RUR3998,RUR3998__H_ChoubraChawinda,20,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.80545288231768,99.93057622354493,99.27068399044204,98.95087770061714,99.81313470728789,98.59694251543189,99.95462776284347
RUR9670,RUR9670__S_Rattochak,6,2G/3G/LTE,Diamond,Macro,CP Prime,C4-NRW-05,JAZZ,DEODAR,Non DG Site,98.553800776583,99.83565503747793,98.28828156113097,99.78665123456787,97.62865267821562,96.31188914609024,99.86478245718828
SKT3809,SKT3809__S_RailwayStationSKT,12,2G/3G/LTE,Diamond,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,98.9770011947431,98.82640266754835,99.59307173436864,98.42726015946486,99.59036489446426,97.75106095678997,98.68575766626826
RUR3737,RUR3737__H_GUJThakarkay,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.82564217443249,99.97613995443852,99.90977200318594,99.56908007544574,99.7701571419089,98.10688871742106,98.07219069427843
BPW8989,BPW8989__P_SBDKRD_Bhopalwal,16,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,97.95880936379913,99.94401558366398,97.89731042786732,98.66600356867274,99.63464661738345,98.88009982638876,98.40791143966528
